Date,Open,High,Low,Close,Adj Close,Volume,SP_open,SP_high,SP_low,SP_close,SP_Ajclose,SP_volume,DJ_open,DJ_high,DJ_low,DJ_close,DJ_Ajclose,DJ_volume,EG_open,EG_high,EG_low,EG_close,EG_Ajclose,EG_volume,EU_Price,EU_open,EU_high,EU_low,EU_Trend,OF_Price,OF_Open,OF_High,OF_Low,OF_Volume,OF_Trend,OS_Price,OS_Open,OS_High,OS_Low,OS_Trend,SF_Price,SF_Open,SF_High,SF_Low,SF_Volume,SF_Trend,USB_Price,USB_Open,USB_High,USB_Low,USB_Trend,PLT_Price,PLT_Open,PLT_High,PLT_Low,PLT_Trend,PLD_Price,PLD_Open,PLD_High,PLD_Low,PLD_Trend,RHO_PRICE,USDI_Price,USDI_Open,USDI_High,USDI_Low,USDI_Volume,USDI_Trend,GDX_Open,GDX_High,GDX_Low,GDX_Close,GDX_Adj Close,GDX_Volume,USO_Open,USO_High,USO_Low,USO_Close,USO_Adj Close,USO_Volume
2018-08-20,112.379997,112.739998,112.160004,112.690002,112.690002,5313400.0,285.570007,285.970001,285.059998,285.670013,282.731628,39807500.0,25727.69922,25790.16992,25716.41016,25758.68945,25758.68945,248570000.0,4.85,4.9,4.7,4.85,4.85,455200.0,1.1481,1.1442,1.1486,1.1394,1.0,72.21,71.77,72.75,71.42,249100.0,1.0,66.31,65.86,66.42,65.65,1.0,36778.0,36920.0,37036.0,36729.0,14670.0,0.0,2.819,2.866,2.869,2.815,0.0,795.9,788.2,797.9,786.1,1.0,898.7,886.3,903.5,886.3,1.0,2380.0,95.789,96.05,96.3,95.655,17940.0,0.0,18.809999,18.959999,18.58,18.790001,18.691107,50865700.0,13.69,13.8,13.66,13.76,13.76,17522400.0
2018-08-21,112.769997,113.099998,112.440002,113.019997,113.019997,5042400.0,286.25,287.309998,285.709991,286.339996,283.394714,67272000.0,25786.99023,25888.82031,25784.90039,25822.28906,25822.28906,241620000.0,4.9,5.0,4.8,5.0,5.0,557800.0,1.1571,1.1482,1.1602,1.1479,1.0,72.63,72.15,72.95,72.05,201240.0,1.0,66.88,66.31,67.33,66.17,1.0,36952.0,36890.0,37063.0,36881.0,13550.0,1.0,2.842,2.824,2.853,2.819,1.0,795.3,795.6,803.3,786.9,0.0,910.0,898.7,911.2,898.2,1.0,2380.0,95.15,95.625,95.66,94.96,24690.0,0.0,18.809999,18.98,18.68,18.92,18.820421,32200100.0,13.96,13.98,13.81,13.83,13.83,10723600.0
2018-08-22,113.389999,113.489998,113.07,113.269997,113.269997,6215600.0,285.880005,286.76001,285.579987,286.170013,283.226471,44993300.0,25825.06055,25836.16016,25722.42969,25733.59961,25733.59961,200480000.0,5.05,5.15,4.9,4.95,4.95,1367200.0,1.1597,1.157,1.1624,1.1551,1.0,74.78,72.76,75.0,72.7,300690.0,1.0,68.81,66.89,68.96,66.81,1.0,36900.0,37160.0,37172.0,36831.0,10000.0,0.0,2.821,2.824,2.837,2.8080000000000003,0.0,792.9,795.3,801.5,788.5,0.0,918.2,903.2,920.5,900.2,1.0,2380.0,95.051,95.095,95.28,94.83,17930.0,0.0,19.049999,19.08,18.92,19.059999,18.959684,29172600.0,14.13,14.32,14.06,14.27,14.27,20301600.0
2018-08-23,112.68,112.879997,112.059998,112.199997,112.199997,5500100.0,285.970001,286.940002,285.429993,285.790009,282.850403,49204900.0,25714.85938,25762.56055,25608.01953,25656.98047,25656.98047,213270000.0,4.95,5.05,4.8,4.8,4.8,847600.0,1.1539,1.1596,1.1601,1.153,0.0,74.73,74.72,74.87,74.21,199660.0,0.0,68.65,68.82,68.88,68.14,0.0,36608.0,36770.0,36785.0,36535.0,18260.0,0.0,2.8280000000000003,2.817,2.832,2.812,1.0,775.6,792.8,793.2,774.8,0.0,911.2,917.9,919.9,905.2,0.0,2380.0,95.583,95.08,95.625,95.08,18330.0,1.0,18.870001,18.870001,18.35,18.459999,18.362841,60360200.0,14.2,14.31,14.16,14.27,14.27,11531100.0
2018-08-24,113.25,114.419998,113.209999,114.160004,114.160004,9214700.0,286.440002,287.670013,286.380005,287.51001,284.552673,57487400.0,25688.58008,25826.05078,25688.58008,25790.34961,25790.34961,200330000.0,5.0,5.15,4.9,5.1,5.1,948300.0,1.1623,1.154,1.1641,1.1533,1.0,75.82,74.73,76.42,74.68,235090.0,1.0,69.34,68.67,70.1,68.58,1.0,37004.0,36598.0,37130.0,36534.0,20480.0,1.0,2.813,2.824,2.85,2.812,0.0,790.5,775.6,794.3,774.1,1.0,928.6,908.3,935.0,906.5,1.0,2380.0,95.063,95.57,95.61,94.935,23380.0,0.0,18.709999,19.219999,18.620001,18.950001,18.850264000000006,72678300.0,14.5,14.58,14.36,14.43,14.43,14303300.0
2018-08-25,113.540001,114.53999833333334,113.51333366666667,114.30333466666667,114.30333466666667,7597800.0,287.246663,288.41334,287.14666766666664,288.266673,285.3015643333334,57349066.666666664,25753.290366666668,25906.55729,25753.290366666668,25876.77995,25876.77995,207056666.66666666,5.033333333333333,5.2,4.95,5.116666666666666,5.116666666666666,862233.3333333334,1.1641333333333335,1.1570333333333334,1.1658666666666666,1.1552666666666667,1.0,75.94999999999999,75.0,76.39333333333333,74.91666666666667,190420.0,1.0,69.45,68.90333333333334,69.97333333333333,68.73666666666666,1.0,37052.666666666664,36738.666666666664,37174.333333333336,36687.0,18380.0,1.0,2.8240000000000003,2.823,2.8503333333333334,2.8129999999999997,0.3333333333333333,795.3333333333334,781.3000000000001,798.1333333333333,778.5333333333333,1.0,933.0333333333333,916.5666666666666,938.6,913.3333333333334,1.0,2380.0,94.93666666666667,95.40666666666667,95.48333333333333,94.82166666666667,21866.666666666668,0.0,18.826665666666667,19.249999000000003,18.756667666666665,19.060001,18.959685333333336,64694066.666666664,14.493333333333334,14.556666666666667,14.376666666666667,14.453333333333333,14.453333333333333,13158066.666666666
2018-08-26,113.830002,114.65999866666667,113.81666833333333,114.44666533333333,114.44666533333333,5980900.0,288.053324,289.15666699999997,287.91333033333336,289.0233360000001,286.05045566666666,57210733.333333336,25818.000653333333,25987.0638,25818.000653333333,25963.210290000003,25963.210290000003,213783333.33333334,5.066666666666666,5.25,5.0,5.133333333333334,5.133333333333334,776166.6666666666,1.1659666666666666,1.1600666666666666,1.1676333333333333,1.1572333333333333,1.0,76.08,75.27000000000001,76.36666666666667,75.15333333333334,145750.0,1.0,69.56,69.13666666666667,69.84666666666666,68.89333333333333,1.0,37101.333333333336,36879.333333333336,37218.666666666664,36840.0,16280.0,1.0,2.835,2.822,2.850666666666667,2.814,0.6666666666666666,800.1666666666666,787.0,801.9666666666666,782.9666666666667,1.0,937.4666666666667,924.8333333333334,942.1999999999999,920.1666666666666,1.0,2380.0,94.81033333333333,95.24333333333333,95.35666666666667,94.70833333333333,20353.333333333332,0.0,18.943332333333334,19.279999,18.893334333333332,19.170001,19.06910666666667,56709833.333333336,14.486666666666666,14.533333333333333,14.393333333333333,14.476666666666667,14.476666666666667,12012833.333333334
2018-08-27,114.120003,114.779999,114.120003,114.589996,114.589996,4364000.0,288.859985,289.899994,288.679993,289.7799990000001,286.799347,57072400.0,25882.71094,26067.57031,25882.71094,26049.64063,26049.64063,220510000.0,5.1,5.3,5.05,5.15,5.15,690100.0,1.1678,1.1631,1.1694,1.1592,1.0,76.21,75.54,76.34,75.39,101080.0,1.0,69.67,69.37,69.72,69.05,1.0,37150.0,37020.0,37263.0,36993.0,14180.0,1.0,2.846,2.821,2.8510000000000004,2.815,1.0,805.0,792.7,805.8,787.4,1.0,941.9,933.1,945.8,927.0,1.0,2380.0,94.684,95.08,95.23,94.595,18840.0,0.0,19.059999,19.309999,19.030001,19.280001,19.178528,48725600.0,14.48,14.51,14.41,14.5,14.5,10867600.0
2018-08-28,114.760002,114.870003,113.550003,113.68,113.68,6101400.0,290.299988,290.420013,289.399994,289.920013,286.937897,46943500.0,26092.69922,26122.24023,26037.84961,26064.01953,26064.01953,211470000.0,5.25,5.25,5.0,5.05,5.05,460800.0,1.1695,1.1678,1.1735,1.1662,1.0,75.95,76.34,76.97,75.73,179660.0,0.0,69.22,69.66,69.86,68.88,0.0,37120.0,37171.0,37525.0,37091.0,18560.0,0.0,2.884,2.8510000000000004,2.888,2.844,1.0,791.8,805.0,810.0,787.9,0.0,939.4,945.6,949.8,932.6,0.0,2390.0,94.635,94.66,94.825,94.34,18560.0,0.0,19.4,19.49,18.799999,18.92,18.820421,52003800.0,14.51,14.51,14.35,14.43,14.43,10730100.0
2018-08-29,114.160004,114.209999,113.849998,114.199997,114.199997,5616300.0,290.160004,291.73999,289.890015,291.480011,288.481842,61485500.0,26082.5293,26167.93945,26035.30078,26124.57031,26124.57031,214960000.0,4.8,5.1,4.7,5.0,5.0,581500.0,1.1708,1.1695,1.1712,1.1652,1.0,77.14,75.99,77.42,75.67,130440.0,1.0,70.3,69.22,70.39,69.03,1.0,37135.0,37048.0,37215.0,36950.0,18050.0,1.0,2.886,2.878,2.898,2.866,1.0,797.2,792.0,798.9,786.7,1.0,958.5,933.0,959.8,933.0,1.0,2390.0,94.522,94.63,94.86,94.44,18770.0,0.0,19.0,19.120001,18.889999,18.99,18.890053,32824200.0,14.53,14.67,14.48,14.66,14.66,17719500.0
2018-08-30,113.919998,113.93,113.239998,113.639999,113.639999,5431600.0,290.940002,291.359985,289.630005,290.299988,287.313965,61229500.0,26099.00977,26104.36914,25934.80078,25986.91992,25986.91992,240440000.0,4.95,5.05,4.95,5.0,5.0,432600.0,1.1671,1.1707,1.172,1.1641,0.0,77.77,77.33,78.03,77.18,90220.0,1.0,70.64,70.31,71.11,70.19,1.0,36861.0,37069.0,37158.0,36802.0,18790.0,0.0,2.859,2.88,2.888,2.855,0.0,791.1,797.2,797.9,788.0,0.0,963.7,957.0,975.0,949.9,1.0,2390.0,94.679,94.455,94.85,94.395,21370.0,1.0,18.860001,18.860001,18.58,18.690001,18.591633,41048500.0,14.69,14.83,14.64,14.75,14.75,14333900.0
2018-08-31,113.720001,114.059998,113.440002,113.510002,113.510002,5048700.0,289.839996,290.809998,289.290009,290.309998,287.323883,66140800.0,25964.84961,26028.83008,25879.76953,25964.82031,25964.82031,273440000.0,5.0,5.0,4.8,4.9,4.9,919500.0,1.1601,1.1671,1.1692,1.1585,0.0,77.42,77.53,77.79,77.0,25830.0,0.0,70.49,70.67,70.96,70.25,0.0,36701.0,37109.0,37175.0,36656.0,19710.0,0.0,2.86,2.86,2.8680000000000003,2.8310000000000004,1.0,787.8,791.1,801.3,784.4,0.0,980.3,959.7,980.3,959.7,1.0,0.0,95.083,94.655,95.17,94.485,21920.0,1.0,18.709999,18.84,18.5,18.549999,18.452368,32493200.0,14.73,14.78,14.65,14.71,14.71,11002800.0
2018-09-01,113.47750074999999,113.81249849999999,113.23250175000001,113.3650015,113.3650015,5440900.0,289.839996,290.65999625,289.13750500000003,290.184998,287.20016475,64004200.0,25952.654785,26014.5649425,25861.314452500003,25961.73535,25961.73535,268730000.0,4.9875,4.9875,4.75,4.825,4.825,995025.0,1.159625,1.1659000000000002,1.1676250000000001,1.157075,0.0,77.6075,77.695,78.27250000000001,77.11,99485.0,0.25,70.3325,70.6525,71.1925,70.075,0.0,36564.75,37027.75,37101.5,36492.0,14827.5,0.0,2.8695,2.86,2.8775000000000004,2.837,1.0,785.3,790.175,798.8249999999999,779.7,0.0,979.6999999999999,961.725,981.4749999999999,960.95,1.0,597.5,95.15725,94.7675,95.2975,94.63499999999999,21990.0,1.0,18.6024995,18.7175,18.36749975,18.41749925,18.3205655,41410525.0,14.76,14.802499999999998,14.620000000000001,14.6775,14.6775,12011050.0
2018-09-02,113.2350005,113.564999,113.0250015,113.220001,113.220001,5833100.0,289.839996,290.5099945,288.985001,290.059998,287.0764465,61867600.0,25940.45996,26000.299805000002,25842.859375,25958.65039,25958.65039,264020000.0,4.975,4.975,4.699999999999999,4.75,4.75,1070550.0,1.15915,1.1647,1.16605,1.15565,0.0,77.795,77.86,78.755,77.22,173140.0,0.5,70.175,70.63499999999999,71.425,69.9,0.0,36428.5,36946.5,37028.0,36328.0,9945.0,0.0,2.879,2.86,2.8870000000000005,2.843,1.0,782.8,789.25,796.3499999999999,775.0,0.0,979.0999999999999,963.75,982.65,962.2,1.0,1195.0,95.2315,94.88,95.42500000000001,94.785,22060.0,1.0,18.494999999999997,18.595,18.234999499999997,18.284999499999998,18.188763,50327850.0,14.79,14.825,14.59,14.645,14.645,13019300.0
2018-09-03,112.99250025,113.3174995,112.81750124999999,113.0750005,113.0750005,6225300.0,289.839996,290.35999275,288.832497,289.934998,286.95272825,59731000.0,25928.265135,25986.0346675,25824.404297499997,25955.56543,25955.56543,259310000.0,4.9625,4.9625,4.6499999999999995,4.675,4.675,1146075.0,1.158675,1.1635,1.164475,1.154225,0.0,77.9825,78.025,79.2375,77.33,246795.0,0.75,70.0175,70.61749999999999,71.6575,69.725,0.0,36292.25,36865.25,36954.5,36164.0,5062.5,0.0,2.8885,2.86,2.8965,2.849,1.0,780.3,788.325,793.875,770.3,0.0,978.5,965.775,983.825,963.45,1.0,1792.5,95.30574999999999,94.9925,95.55250000000001,94.935,22130.0,1.0,18.387500499999998,18.4725,18.102499249999994,18.15249975,18.0569605,59245175.0,14.82,14.8475,14.559999999999999,14.6125,14.6125,14027550.0
2018-09-04,112.75,113.07,112.610001,112.93,112.93,6617500.0,289.839996,290.209991,288.679993,289.809998,286.82901,57594400.0,25916.07031,25971.76953,25805.94922,25952.48047,25952.48047,254600000.0,4.95,4.95,4.6,4.6,4.6,1221600.0,1.1582,1.1623,1.1629,1.1528,0.0,78.17,78.19,79.72,77.44,320450.0,1.0,69.86,70.6,71.89,69.55,0.0,36156.0,36784.0,36881.0,36000.0,180.0,0.0,2.898,2.86,2.906,2.855,1.0,777.8,787.4,791.4,765.6,0.0,977.9,967.8,985.0,964.7,1.0,2390.0,95.38,95.105,95.68,95.085,22200.0,1.0,18.280001,18.35,17.969998999999994,18.02,17.925158,68162500.0,14.85,14.87,14.53,14.58,14.58,15035800.0
2018-09-05,113.360001,113.440002,113.120003,113.32,113.32,4459200.0,289.410004,289.640015,287.890015,289.0299990000001,286.0570370000001,72452400.0,25919.83984,26011.2207,25871.03906,25974.99023,25974.99023,289210000.0,4.6,4.65,4.55,4.6,4.6,505700.0,1.1629,1.1581,1.164,1.1542,1.0,77.27,77.82,78.09,76.91,277120.0,0.0,69.02,69.84,70.03,68.99,0.0,36516.0,36299.0,37555.0,36260.0,50.0,1.0,2.904,2.898,2.917,2.884,1.0,785.5,778.1,786.5,770.1,1.0,971.6,971.0,971.0,971.0,0.0,2390.0,95.124,95.35,95.62,94.995,24330.0,0.0,18.15,18.17,17.790001,17.870001000000006,17.775948,37114900.0,14.58,14.64,14.44,14.49,14.49,12873600.0
2018-09-06,113.889999,114.260002,113.279999,113.540001,113.540001,4784700.0,289.149994,289.48999,287.0,288.160004,285.196014,65909900.0,25973.01953,26073.67969,25880.83984,25995.86914,25995.86914,262380000.0,4.7,4.7,4.25,4.3,4.3,1607000.0,1.1622,1.1629,1.166,1.1603,0.0,76.5,77.02,77.77,75.64,274790.0,0.0,68.33,69.01,69.42,67.39,0.0,37151.0,37120.0,37445.0,37086.0,19490.0,1.0,2.878,2.9,2.911,2.8710000000000004,0.0,792.7,785.8,796.3,781.0,1.0,961.0,960.9,974.7,959.0,0.0,2390.0,94.988,95.04,95.175,94.88,17390.0,0.0,17.950001,18.16,17.77,17.84,17.746105,44015200.0,14.46,14.49,14.1,14.3,14.3,15539100.0
2018-09-07,113.260002,113.599998,112.970001,113.230003,113.230003,3714000.0,286.980011,288.700012,286.709991,287.600006,284.641754,73524800.0,25951.01953,26002.99023,25818.39063,25916.53906,25916.53906,281350000.0,4.35,4.45,4.2,4.3,4.3,1326300.0,1.1553,1.1624,1.1651,1.155,0.0,76.83,76.69,77.1,75.88,209000.0,1.0,68.17,68.33,68.46,67.23,0.0,37167.0,37100.0,37380.0,36908.0,21400.0,1.0,2.939,2.875,2.95,2.8710000000000004,1.0,781.9,792.4,794.8,775.1,0.0,965.8,961.0,976.4,957.6,1.0,2400.0,95.329,95.0,95.42,94.83,26240.0,1.0,17.75,18.01,17.58,17.879998999999994,17.785894,42474300.0,14.13,14.29,14.07,14.28,14.28,13748700.0
2018-09-08,113.260002,113.543332,112.98000066666667,113.203336,113.203336,3248166.6666666665,287.56667066666665,288.81334433333336,287.09999566666664,287.7666726666667,284.80670166666664,65753500.0,25964.64974,26015.3138,25830.304040000003,25896.71614333333,25896.71614333333,271623333.3333333,4.316666666666666,4.433333333333334,4.2,4.283333333333333,4.283333333333333,1314666.6666666667,1.1566666666666667,1.1602666666666668,1.1639666666666666,1.1542000000000001,0.3333333333333333,77.01,76.82,77.37333333333333,76.22,220843.33333333334,1.0,68.06666666666666,68.35,68.57666666666667,67.36666666666667,0.0,37276.0,37131.666666666664,37429.0,36993.0,19290.0,1.0,2.937666666666667,2.898,2.95,2.890666666666667,0.6666666666666667,783.3666666666667,788.9666666666667,796.9,775.6333333333333,0.3333333333333333,971.7333333333333,971.3333333333334,981.6,967.4,1.0,2400.0,95.256,95.12833333333333,95.46000000000001,94.88166666666666,25196.666666666668,0.6666666666666667,17.796666333333334,17.986667000000004,17.576666666666664,17.789999666666663,17.696368333333332,40531666.666666664,14.213333333333335,14.333333333333332,14.103333333333333,14.256666666666666,14.256666666666666,12479566.666666666
2018-09-09,113.260002,113.486666,112.99000033333333,113.176669,113.176669,2782333.3333333335,288.1533303333333,288.92667666666665,287.49000033333334,287.9333393333333,284.97164933333335,57982200.0,25978.27995,26027.63737,25842.21745,25876.893226666667,25876.893226666667,261896666.66666666,4.283333333333333,4.416666666666667,4.2,4.266666666666667,4.266666666666667,1303033.3333333333,1.1580333333333332,1.1581333333333332,1.1628333333333334,1.1534,0.6666666666666666,77.19,76.95,77.64666666666666,76.56,232686.66666666666,1.0,67.96333333333334,68.37,68.69333333333333,67.50333333333333,0.0,37385.0,37163.333333333336,37478.0,37078.0,17180.0,1.0,2.9363333333333332,2.921,2.95,2.9103333333333334,0.33333333333333337,784.8333333333333,785.5333333333333,799.0,776.1666666666667,0.6666666666666666,977.6666666666666,981.6666666666666,986.8,977.2,1.0,2400.0,95.18299999999999,95.25666666666667,95.5,94.93333333333334,24153.333333333332,0.33333333333333337,17.843332666666665,17.963334000000003,17.573333333333334,17.700000333333332,17.60684266666667,38589033.333333336,14.296666666666667,14.376666666666667,14.136666666666667,14.233333333333334,14.233333333333334,11210433.333333334
2018-09-10,113.260002,113.43,113.0,113.150002,113.150002,2316500.0,288.73999,289.040009,287.880005,288.100006,285.136597,50210900.0,25991.91016,26039.96094,25854.13086,25857.07031,25857.07031,252170000.0,4.25,4.4,4.2,4.25,4.25,1291400.0,1.1594,1.156,1.1617,1.1526,1.0,77.37,77.08,77.92,76.9,244530.0,1.0,67.86,68.39,68.81,67.64,0.0,37494.0,37195.0,37527.0,37163.0,15070.0,1.0,2.935,2.944,2.95,2.93,0.0,786.3,782.1,801.1,776.7,1.0,983.6,992.0,992.0,987.0,1.0,2400.0,95.11,95.385,95.54,94.985,23110.0,0.0,17.889999,17.940001000000006,17.57,17.610001,17.517317000000002,36646400.0,14.38,14.42,14.17,14.21,14.21,9941300.0
2018-09-11,112.650002,113.370003,112.419998,113.220001,113.220001,3791300.0,287.369995,289.549988,286.980011,289.049988,286.076813,50530500.0,25841.14063,26019.91992,25754.32031,25971.06055,25971.06055,265960000.0,4.25,4.3,4.1,4.2,4.2,1194800.0,1.1607,1.1594,1.1645,1.1565,1.0,79.06,77.38,79.54,77.36,280310.0,1.0,70.09,67.84,70.25,67.75,1.0,37401.0,37362.0,37510.0,37005.0,20450.0,0.0,2.9810000000000003,2.935,2.983,2.935,1.0,792.5,786.3,794.1,781.4,1.0,980.9,976.4,984.0,976.4,0.0,2400.0,95.225,95.13,95.33,94.845,29320.0,1.0,17.440001000000002,17.620001000000006,17.280001000000002,17.57,17.477526,34496300.0,14.27,14.63,14.23,14.6,14.6,12411200.0
2018-09-12,113.120003,114.389999,113.059998,114.169998,114.169998,6315900.0,289.059998,289.799988,288.230011,289.119995,286.146118,59810800.0,25989.07031,26145.7207,25929.42969,25998.91992,25998.91992,282770000.0,4.2,4.45,4.15,4.35,4.35,1029800.0,1.1626,1.1604,1.1651,1.157,1.0,79.74,79.42,80.13,78.75,315270.0,1.0,70.39,70.11,71.5,69.75,1.0,37283.0,37374.0,37527.0,36963.0,23320.0,0.0,2.965,2.974,2.9760000000000004,2.955,0.0,799.8,792.6,802.0,783.3,1.0,993.3,986.1,986.1,985.9,1.0,2410.0,94.768,95.11,95.27,94.705,34870.0,0.0,17.549999,18.290001,17.43,18.110001,18.014685,80327200.0,14.75,14.96,14.73,14.78,14.78,18648500.0
2018-09-13,114.720001,114.779999,113.580002,113.760002,113.760002,5635900.0,290.320007,291.040009,290.0,290.829987,287.838531,51034200.0,26083.93945,26191.64063,26067.08008,26145.99023,26145.99023,260800000.0,4.45,4.55,4.25,4.25,4.25,950400.0,1.169,1.1627,1.1703,1.1608,1.0,78.18,79.6,79.71,77.87,298140.0,0.0,69.04,70.42,70.44,68.56,0.0,37061.0,37191.0,37385.0,37025.0,10740.0,0.0,2.974,2.964,2.983,2.944,1.0,804.2,799.7,813.7,799.6,1.0,997.0,996.6,999.9,996.0,1.0,2420.0,94.517,94.85,94.955,94.41,27960.0,0.0,18.389999,18.42,17.940001000000006,18.09,17.994789,42941600.0,14.61,14.67,14.39,14.49,14.49,18426700.0
2018-09-14,113.790001,113.900002,112.910004,113.019997,113.019997,5375600.0,291.059998,291.269989,290.0,290.880005,287.888,55079900.0,26169.56055,26211.10938,26068.28906,26154.66992,26154.66992,228640000.0,4.2,4.3,4.1,4.1,4.1,1028200.0,1.163,1.169,1.1724,1.1619,0.0,78.09,78.45,78.94,77.37,261060.0,0.0,69.17,69.06,70.08,68.13,1.0,36993.0,37163.0,37250.0,36910.0,16660.0,0.0,2.999,2.974,3.003,2.968,1.0,794.6,804.2,812.4,794.6,0.0,998.8,999.9,1004.0,999.0,1.0,2420.0,94.925,94.56,94.99,94.355,10470.0,1.0,18.08,18.200001,17.92,17.98,17.885368,28846500.0,14.48,14.71,14.31,14.5,14.5,16358000.0
2018-09-15,113.72666666666667,113.94333433333334,113.123337,113.216665,113.216665,5159500.0,290.980001,291.133321,289.67666633333334,290.36666866666667,287.37994366666663,59467933.333333336,26163.59375333333,26202.22982,26055.642576666665,26123.81966,26123.81966,229170000.0,4.183333333333334,4.316666666666666,4.116666666666666,4.183333333333333,4.183333333333333,1064200.0,1.1647666666666667,1.1667666666666667,1.1715666666666666,1.1618333333333333,0.3333333333333333,78.07666666666667,78.32333333333334,78.92666666666666,77.49000000000001,243243.33333333334,0.0,68.98333333333333,68.99333333333334,69.98666666666666,68.28999999999999,0.6666666666666667,37139.666666666664,37175.333333333336,37336.666666666664,36985.333333333336,17386.666666666668,0.3333333333333333,2.9973333333333336,2.9793333333333334,3.009333333333333,2.9736666666666665,0.6666666666666667,794.8666666666667,800.6333333333333,810.9333333333333,793.8666666666667,0.3333333333333333,1000.9666666666666,999.5333333333333,1002.3666666666667,998.9333333333333,1.0,2423.3333333333335,94.77866666666667,94.68166666666667,94.96833333333333,94.4,7000.0,0.6666666666666667,18.099999666666665,18.273334000000002,17.94666666666667,18.093333333333334,17.998105,34536766.666666664,14.523333333333333,14.693333333333333,14.346666666666668,14.49,14.49,15713100.0
2018-09-16,113.66333233333333,113.98666666666666,113.33667,113.413333,113.413333,4943400.0,290.90000399999997,290.996653,289.35333266666674,289.8533323333333,286.87188733333335,63855966.666666664,26157.626956666667,26193.350260000003,26042.996093333335,26092.969399999998,26092.969399999998,229700000.0,4.166666666666667,4.333333333333333,4.133333333333334,4.266666666666667,4.266666666666667,1100200.0,1.1665333333333332,1.1645333333333334,1.1707333333333334,1.1617666666666666,0.6666666666666666,78.06333333333333,78.19666666666666,78.91333333333334,77.61,225426.66666666666,0.0,68.79666666666667,68.92666666666666,69.89333333333333,68.45,0.33333333333333337,37286.333333333336,37187.666666666664,37423.333333333336,37060.666666666664,18113.333333333332,0.6666666666666666,2.9956666666666667,2.984666666666667,3.0156666666666667,2.9793333333333334,0.33333333333333337,795.1333333333333,797.0666666666667,809.4666666666667,793.1333333333333,0.6666666666666666,1003.1333333333333,999.1666666666666,1000.7333333333333,998.8666666666667,1.0,2426.6666666666665,94.63233333333334,94.80333333333333,94.94666666666666,94.445,3530.0,0.33333333333333337,18.119999333333332,18.346667,17.973333333333333,18.206666666666667,18.110842,40227033.333333336,14.566666666666666,14.676666666666668,14.383333333333333,14.48,14.48,15068200.0
2018-09-17,113.599998,114.029999,113.550003,113.610001,113.610001,4727300.0,290.820007,290.859985,289.0299990000001,289.339996,286.363831,68244000.0,26151.66016,26184.4707,26030.34961,26062.11914,26062.11914,230230000.0,4.15,4.35,4.15,4.35,4.35,1136200.0,1.1683,1.1623,1.1699,1.1617,1.0,78.05,78.07,78.9,77.73,207610.0,0.0,68.61,68.86,69.8,68.61,0.0,37433.0,37200.0,37510.0,37136.0,18840.0,1.0,2.994,2.99,3.022,2.985,0.0,795.4,793.5,808.0,792.4,1.0,1005.3,998.8,999.1,998.8,1.0,2430.0,94.486,94.925,94.925,94.49,60.0,0.0,18.139999,18.42,18.0,18.32,18.223579,45917300.0,14.61,14.66,14.42,14.47,14.47,14423300.0
2018-09-18,113.790001,113.910004,113.279999,113.440002,113.440002,4737800.0,289.579987,291.579987,289.549988,290.910004,287.917725,61930400.0,26076.21094,26317.33984,26076.21094,26246.96094,26246.96094,243000000.0,4.4,4.4,4.15,4.35,4.35,946100.0,1.1667,1.1684,1.1726,1.1651,0.0,79.03,77.78,79.73,77.46,259180.0,1.0,69.86,68.62,70.48,68.61,1.0,37438.0,37300.0,37659.0,37171.0,18950.0,1.0,3.057,2.979,3.059,2.977,1.0,815.2,795.5,819.0,795.0,1.0,1027.4,1010.1,1025.7,1010.1,1.0,2440.0,94.227,94.18,94.32,93.88,19090.0,0.0,18.299999,18.459999,18.209999,18.43,18.333,40661400.0,14.69,14.81,14.59,14.69,14.69,14687600.0
2018-09-19,113.940002,114.150002,113.68,113.879997,113.879997,4223200.0,290.970001,291.690002,290.829987,291.220001,288.224518,49080600.0,26287.83984,26464.41016,26280.75977,26405.75977,26405.75977,251330000.0,4.35,4.8,4.3,4.8,4.8,1105800.0,1.1673,1.1667,1.1716,1.1648,1.0,79.4,78.97,79.5,78.51,275870.0,1.0,71.42,69.88,71.55,69.69,1.0,37321.0,37500.0,37605.0,37290.0,18350.0,0.0,3.0660000000000003,3.055,3.092,3.044,1.0,824.2,815.2,827.3,812.6,1.0,1053.4,1038.1,1044.1,1038.1,1.0,2485.0,94.119,94.15,94.325,93.91,15320.0,0.0,18.540001,18.959999,18.51,18.75,18.651316,50131500.0,14.74,14.95,14.73,14.94,14.94,17463400.0
2018-09-20,114.209999,114.370003,113.860001,114.269997,114.269997,4384200.0,292.640015,293.940002,291.23999,293.579987,290.560242,100360600.0,26519.39063,26697.49023,26519.39063,26656.98047,26656.98047,260480000.0,4.75,4.8,4.4,4.45,4.45,2388000.0,1.1777,1.1671,1.1786,1.1665,1.0,78.7,79.44,79.83,78.51,300160.0,0.0,70.55,71.41,71.7,70.39,0.0,37259.0,37252.0,37390.0,37200.0,10620.0,0.0,3.064,3.0660000000000003,3.096,3.059,0.0,835.0,824.2,835.9,818.8,1.0,1066.8,1060.0,1060.0,1060.0,1.0,2545.0,93.491,94.165,94.165,93.405,28350.0,0.0,18.940001,19.110001,18.67,18.93,18.830368,45547700.0,15.02,15.05,14.78,14.8,14.8,14768600.0
